Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,LF_Main,TF_Main,Syntax_Main,VolScore_Main,SubVerb,LF_Sub,Morpheme,Property,Condition,Condition_Exp
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,9,36,1,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,19,38,1,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,5,41,1,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,15,43,1,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,10,46,1,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,20,48,1,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,20,3,0,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,10,5,1,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,15,8,0,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,5,10,1,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,19,13,1,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,9,15,1,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,14,18,0,ordenar,65158,1,Canonical,,tratar,590952,Mood,Subjunctive,C,[–F/+F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,4,20,1,querer,1263949,0,Canonical,,tratar,590952,Mood,Subjunctive,A,[+F/+F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,18,23,1,desear,148807,1,Canonical,,robar,28182,Mood,Subjunctive,D,[–F/–F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,8,25,1,permitir,935997,0,Canonical,,viajar,78141,Mood,Subjunctive,B,[+F/–F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,13,28,1,valorar,113028,1,Canonical,,quedar,947469,Mood,Subjunctive,C,[–F/+F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,3,30,1,permitir,935997,0,Canonical,,enviar,766523,Mood,Subjunctive,A,[+F/+F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,17,33,0,conseguir,129144,0,Canonical,,atar,15876,Mood,Subjunctive,D,[–F/–F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,7,35,1,pedir,432187,0,Canonical,,bailar,29935,Mood,Subjunctive,B,[+F/–F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,12,38,1,sugerir,88224,0,Canonical,,dejar,696519,Mood,Subjunctive,C,[–F/+F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,2,40,0,pedir,432187,0,Canonical,,quedar,947469,Mood,Subjunctive,A,[+F/+F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,16,43,0,sugerir,88224,0,Canonical,,viajar,78141,Mood,Subjunctive,D,[–F/–F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,6,45,1,querer,1263949,0,Canonical,,robar,28182,Mood,Subjunctive,B,[+F/–F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,11,48,1,desear,148807,1,Canonical,,tomar,506707,Mood,Subjunctive,C,[–F/+F]
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,1,50,1,esperar,1409514,1,Canonical,,dejar,696519,Mood,Subjunctive,A,[+F/+F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,1,1,0,esperar,1409514,1,Canonical,,dejar,696519,Mood,Subjunctive,A,[+F/+F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,11,3,0,desear,148807,1,Canonical,,tomar,506707,Mood,Subjunctive,C,[–F/+F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,6,6,0,querer,1263949,0,Canonical,,robar,28182,Mood,Subjunctive,B,[+F/–F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,16,8,1,sugerir,88224,0,Canonical,,viajar,78141,Mood,Subjunctive,D,[–F/–F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,2,11,0,pedir,432187,0,Canonical,,quedar,947469,Mood,Subjunctive,A,[+F/+F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,12,13,0,sugerir,88224,0,Canonical,,dejar,696519,Mood,Subjunctive,C,[–F/+F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,7,16,0,pedir,432187,0,Canonical,,bailar,29935,Mood,Subjunctive,B,[+F/–F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,17,18,0,conseguir,129144,0,Canonical,,atar,15876,Mood,Subjunctive,D,[–F/–F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,3,21,0,permitir,935997,0,Canonical,,enviar,766523,Mood,Subjunctive,A,[+F/+F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,13,23,0,valorar,113028,1,Canonical,,quedar,947469,Mood,Subjunctive,C,[–F/+F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,8,26,1,permitir,935997,0,Canonical,,viajar,78141,Mood,Subjunctive,B,[+F/–F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,18,28,0,desear,148807,1,Canonical,,robar,28182,Mood,Subjunctive,D,[–F/–F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,4,31,0,querer,1263949,0,Canonical,,tratar,590952,Mood,Subjunctive,A,[+F/+F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,14,33,0,ordenar,65158,1,Canonical,,tratar,590952,Mood,Subjunctive,C,[–F/+F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,9,36,1,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,19,38,0,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,5,41,1,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,15,43,1,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,10,46,0,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,20,48,0,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,20,3,0,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,10,5,0,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,15,8,0,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,5,10,1,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,19,13,0,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,9,15,1,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,14,18,0,ordenar,65158,1,Canonical,,tratar,590952,Mood,Subjunctive,C,[–F/+F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,4,20,0,querer,1263949,0,Canonical,,tratar,590952,Mood,Subjunctive,A,[+F/+F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,18,23,0,desear,148807,1,Canonical,,robar,28182,Mood,Subjunctive,D,[–F/–F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,8,25,0,permitir,935997,0,Canonical,,viajar,78141,Mood,Subjunctive,B,[+F/–F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,13,28,0,valorar,113028,1,Canonical,,quedar,947469,Mood,Subjunctive,C,[–F/+F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,3,30,0,permitir,935997,0,Canonical,,enviar,766523,Mood,Subjunctive,A,[+F/+F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,17,33,0,conseguir,129144,0,Canonical,,atar,15876,Mood,Subjunctive,D,[–F/–F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,7,35,0,pedir,432187,0,Canonical,,bailar,29935,Mood,Subjunctive,B,[+F/–F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,12,38,0,sugerir,88224,0,Canonical,,dejar,696519,Mood,Subjunctive,C,[–F/+F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,2,40,0,pedir,432187,0,Canonical,,quedar,947469,Mood,Subjunctive,A,[+F/+F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,16,43,0,sugerir,88224,0,Canonical,,viajar,78141,Mood,Subjunctive,D,[–F/–F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,6,45,0,querer,1263949,0,Canonical,,robar,28182,Mood,Subjunctive,B,[+F/–F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,11,48,0,desear,148807,1,Canonical,,tomar,506707,Mood,Subjunctive,C,[–F/+F]
HSP30,82,Female,Heritage,Simultaneous,20,0,2,0,26,1,25,14,16,B,1,50,0,esperar,1409514,1,Canonical,,dejar,696519,Mood,Subjunctive,A,[+F/+F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,1,1,1,esperar,1409514,1,Canonical,,dejar,696519,Mood,Subjunctive,A,[+F/+F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,11,3,0,desear,148807,1,Canonical,,tomar,506707,Mood,Subjunctive,C,[–F/+F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,6,6,1,querer,1263949,0,Canonical,,robar,28182,Mood,Subjunctive,B,[+F/–F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,16,8,1,sugerir,88224,0,Canonical,,viajar,78141,Mood,Subjunctive,D,[–F/–F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,2,11,0,pedir,432187,0,Canonical,,quedar,947469,Mood,Subjunctive,A,[+F/+F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,12,13,1,sugerir,88224,0,Canonical,,dejar,696519,Mood,Subjunctive,C,[–F/+F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,7,16,1,pedir,432187,0,Canonical,,bailar,29935,Mood,Subjunctive,B,[+F/–F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,17,18,0,conseguir,129144,0,Canonical,,atar,15876,Mood,Subjunctive,D,[–F/–F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,3,21,1,permitir,935997,0,Canonical,,enviar,766523,Mood,Subjunctive,A,[+F/+F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,13,23,0,valorar,113028,1,Canonical,,quedar,947469,Mood,Subjunctive,C,[–F/+F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,8,26,1,permitir,935997,0,Canonical,,viajar,78141,Mood,Subjunctive,B,[+F/–F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,18,28,1,desear,148807,1,Canonical,,robar,28182,Mood,Subjunctive,D,[–F/–F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,4,31,1,querer,1263949,0,Canonical,,tratar,590952,Mood,Subjunctive,A,[+F/+F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,14,33,1,ordenar,65158,1,Canonical,,tratar,590952,Mood,Subjunctive,C,[–F/+F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,9,36,1,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,19,38,0,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,5,41,1,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,15,43,1,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,10,46,0,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
HSP31,83,Female,Heritage,Sequential,20,0,4,0,38,5,41,12,11,A,20,48,1,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,20,3,1,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,10,5,0,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,15,8,1,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,5,10,1,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,19,13,0,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,9,15,0,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,14,18,0,ordenar,65158,1,Canonical,,tratar,590952,Mood,Subjunctive,C,[–F/+F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,4,20,0,querer,1263949,0,Canonical,,tratar,590952,Mood,Subjunctive,A,[+F/+F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,18,23,0,desear,148807,1,Canonical,,robar,28182,Mood,Subjunctive,D,[–F/–F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,8,25,1,permitir,935997,0,Canonical,,viajar,78141,Mood,Subjunctive,B,[+F/–F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,13,28,0,valorar,113028,1,Canonical,,quedar,947469,Mood,Subjunctive,C,[–F/+F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,3,30,0,permitir,935997,0,Canonical,,enviar,766523,Mood,Subjunctive,A,[+F/+F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,17,33,0,conseguir,129144,0,Canonical,,atar,15876,Mood,Subjunctive,D,[–F/–F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,7,35,0,pedir,432187,0,Canonical,,bailar,29935,Mood,Subjunctive,B,[+F/–F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,12,38,1,sugerir,88224,0,Canonical,,dejar,696519,Mood,Subjunctive,C,[–F/+F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,2,40,0,pedir,432187,0,Canonical,,quedar,947469,Mood,Subjunctive,A,[+F/+F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,16,43,1,sugerir,88224,0,Canonical,,viajar,78141,Mood,Subjunctive,D,[–F/–F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,6,45,1,querer,1263949,0,Canonical,,robar,28182,Mood,Subjunctive,B,[+F/–F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,11,48,1,desear,148807,1,Canonical,,tomar,506707,Mood,Subjunctive,C,[–F/+F]
HSP32,84,Male,Heritage,Sequential,25,0,3,0,31,4,43,13,13,B,1,50,1,esperar,1409514,1,Canonical,,dejar,696519,Mood,Subjunctive,A,[+F/+F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,1,1,0,esperar,1409514,1,Canonical,,dejar,696519,Mood,Subjunctive,A,[+F/+F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,11,3,0,desear,148807,1,Canonical,,tomar,506707,Mood,Subjunctive,C,[–F/+F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,6,6,0,querer,1263949,0,Canonical,,robar,28182,Mood,Subjunctive,B,[+F/–F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,16,8,0,sugerir,88224,0,Canonical,,viajar,78141,Mood,Subjunctive,D,[–F/–F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,2,11,0,pedir,432187,0,Canonical,,quedar,947469,Mood,Subjunctive,A,[+F/+F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,12,13,1,sugerir,88224,0,Canonical,,dejar,696519,Mood,Subjunctive,C,[–F/+F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,7,16,0,pedir,432187,0,Canonical,,bailar,29935,Mood,Subjunctive,B,[+F/–F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,17,18,0,conseguir,129144,0,Canonical,,atar,15876,Mood,Subjunctive,D,[–F/–F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,3,21,1,permitir,935997,0,Canonical,,enviar,766523,Mood,Subjunctive,A,[+F/+F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,13,23,0,valorar,113028,1,Canonical,,quedar,947469,Mood,Subjunctive,C,[–F/+F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,8,26,1,permitir,935997,0,Canonical,,viajar,78141,Mood,Subjunctive,B,[+F/–F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,18,28,0,desear,148807,1,Canonical,,robar,28182,Mood,Subjunctive,D,[–F/–F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,4,31,0,querer,1263949,0,Canonical,,tratar,590952,Mood,Subjunctive,A,[+F/+F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,14,33,0,ordenar,65158,1,Canonical,,tratar,590952,Mood,Subjunctive,C,[–F/+F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,9,36,0,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,19,38,0,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,5,41,0,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,15,43,0,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,10,46,0,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,20,48,1,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,20,3,0,ordenar,65158,1,Canonical,,bailar,29935,Mood,Subjunctive,D,[–F/–F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,10,5,0,esperar,1409514,1,Canonical,,atar,15876,Mood,Subjunctive,B,[+F/–F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,15,8,0,conseguir,129144,0,Canonical,,enviar,766523,Mood,Subjunctive,C,[–F/+F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,5,10,1,necesitar,593469,1,Canonical,,tomar,506707,Mood,Subjunctive,A,[+F/+F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,19,13,0,valorar,113028,1,Canonical,,prestar,73724,Mood,Subjunctive,D,[–F/–F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,9,15,1,necesitar,593469,1,Canonical,,prestar,73724,Mood,Subjunctive,B,[+F/–F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,14,18,0,ordenar,65158,1,Canonical,,tratar,590952,Mood,Subjunctive,C,[–F/+F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,4,20,1,querer,1263949,0,Canonical,,tratar,590952,Mood,Subjunctive,A,[+F/+F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,18,23,1,desear,148807,1,Canonical,,robar,28182,Mood,Subjunctive,D,[–F/–F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,8,25,0,permitir,935997,0,Canonical,,viajar,78141,Mood,Subjunctive,B,[+F/–F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,13,28,0,valorar,113028,1,Canonical,,quedar,947469,Mood,Subjunctive,C,[–F/+F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,3,30,1,permitir,935997,0,Canonical,,enviar,766523,Mood,Subjunctive,A,[+F/+F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,17,33,1,conseguir,129144,0,Canonical,,atar,15876,Mood,Subjunctive,D,[–F/–F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,7,35,1,pedir,432187,0,Canonical,,bailar,29935,Mood,Subjunctive,B,[+F/–F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,12,38,1,sugerir,88224,0,Canonical,,dejar,696519,Mood,Subjunctive,C,[–F/+F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,2,40,1,pedir,432187,0,Canonical,,quedar,947469,Mood,Subjunctive,A,[+F/+F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,16,43,1,sugerir,88224,0,Canonical,,viajar,78141,Mood,Subjunctive,D,[–F/–F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,6,45,1,querer,1263949,0,Canonical,,robar,28182,Mood,Subjunctive,B,[+F/–F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,11,48,0,desear,148807,1,Canonical,,tomar,506707,Mood,Subjunctive,C,[–F/+F]
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,1,50,1,esperar,1409514,1,Canonical,,dejar,696519,Mood,Subjunctive,A,[+F/+F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,1,1,1,esperar,1409514,1,Canonical,,dejar,696519,Mood,Subjunctive,A,[+F/+F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,11,3,1,desear,148807,1,Canonical,,tomar,506707,Mood,Subjunctive,C,[–F/+F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,6,6,1,querer,1263949,0,Canonical,,robar,28182,Mood,Subjunctive,B,[+F/–F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,16,8,1,sugerir,88224,0,Canonical,,viajar,78141,Mood,Subjunctive,D,[–F/–F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,2,11,1,pedir,432187,0,Canonical,,quedar,947469,Mood,Subjunctive,A,[+F/+F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,12,13,1,sugerir,88224,0,Canonical,,dejar,696519,Mood,Subjunctive,C,[–F/+F]
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,7,16,1,pedir,432187,0,Canonical,,bailar,29935,Mood,Subjunctive,B,[+F/–F]
