Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Group_No,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Verb_Condition,FofA,FofA_Std,AoA_ENG_Std,DELE_Std,Token_Main_Lemma_Std,Token_Sub_Std,Token_Pret_Std,LOR_Std
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,12,13,1,ordenar,65158,NA,NA,Regular,Canonical,atar,15876,Mood,Subjunctive,MPCT,C,[–F/+F],32,-0.2605486099109039,NA,-1.4123312243165524,-0.9262822515292983,-0.9420630073088754,NA,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,7,16,1,esperar,1409514,NA,NA,Regular,Canonical,atar,15876,Mood,Subjunctive,MPCT,B,[+F/–F],32,-0.2605486099109039,NA,-1.4123312243165524,1.8238975836942533,-0.9420630073088754,NA,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,17,18,1,conseguir,129144,NA,NA,Irregular,Canonical,robar,28182,Mood,Subjunctive,MPCT,D,[–F/–F],32,-0.2605486099109039,NA,-1.4123312243165524,-0.795384626988913,-0.9072475691837841,NA,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,3,21,1,necesitar,593469,NA,NA,Regular,Canonical,tratar,590952,Mood,Subjunctive,MPCT,A,[+F/+F],32,-0.2605486099109039,NA,-1.4123312243165524,0.15449565173947108,0.6849094366391938,NA,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,13,23,1,valorar,113028,NA,NA,Regular,Canonical,bailar,29935,Mood,Subjunctive,MPCT,C,[–F/+F],32,-0.2605486099109039,NA,-1.4123312243165524,-0.8283534970088057,-0.9022880808826884,NA,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,8,26,0,permitir,935997,NA,NA,Irregular,Canonical,quedar,947469,Mood,Subjunctive,MPCT,B,[+F/–F],32,-0.2605486099109039,NA,-1.4123312243165524,0.8552130202039646,1.6935471380891478,NA,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,18,28,1,sugerir,88224,NA,NA,Irregular,Canonical,atar,15876,Mood,Subjunctive,MPCT,D,[–F/–F],32,-0.2605486099109039,NA,-1.4123312243165524,-0.8790956074563991,-0.9420630073088754,NA,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,4,31,1,querer,1263949,NA,NA,Irregular,Canonical,quedar,947469,Mood,Subjunctive,MPCT,A,[+F/+F],32,-0.2605486099109039,NA,-1.4123312243165524,1.5261119318919656,1.6935471380891478,NA,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,14,33,1,conseguir,129144,NA,NA,Irregular,Canonical,viajar,78141,Mood,Subjunctive,MPCT,C,[–F/+F],32,-0.2605486099109039,NA,-1.4123312243165524,-0.795384626988913,-0.7659063963175863,NA,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,9,36,1,necesitar,593469,NA,NA,Regular,Canonical,enviar,766523,Mood,Subjunctive,MPCT,B,[+F/–F],32,-0.2605486099109039,NA,-1.4123312243165524,0.15449565173947108,1.1816249645979444,NA,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,19,38,1,ordenar,65158,NA,NA,Regular,Canonical,prestar,73724,Mood,Subjunctive,MPCT,D,[–F/–F],32,-0.2605486099109039,NA,-1.4123312243165524,-0.9262822515292983,-0.778402722516069,NA,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,5,41,1,esperar,1409514,NA,NA,Regular,Canonical,enviar,766523,Mood,Subjunctive,MPCT,A,[+F/+F],32,-0.2605486099109039,NA,-1.4123312243165524,1.8238975836942533,1.1816249645979444,NA,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,15,43,1,desear,148807,NA,NA,Regular,Canonical,robar,28182,Mood,Subjunctive,MPCT,C,[–F/+F],32,-0.2605486099109039,NA,-1.4123312243165524,-0.7551595778947737,-0.9072475691837841,NA,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,10,46,1,pedir,432187,NA,NA,Irregular,Canonical,tratar,590952,Mood,Subjunctive,MPCT,B,[+F/–F],32,-0.2605486099109039,NA,-1.4123312243165524,-0.17544262665146468,0.6849094366391938,NA,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,20,48,1,valorar,113028,NA,NA,Regular,Canonical,viajar,78141,Mood,Subjunctive,MPCT,D,[–F/–F],32,-0.2605486099109039,NA,-1.4123312243165524,-0.8283534970088057,-0.7659063963175863,NA,1.7196942941771813
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,1,1,1,permitir,935997,NA,NA,Irregular,Canonical,tomar,506707,Mood,Subjunctive,MPCT,A,[+F/+F],36,0.15001283600930806,NA,-0.7792172272091331,0.8552130202039646,0.4465682547077533,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,11,3,1,sugerir,88224,NA,NA,Irregular,Canonical,prestar,73724,Mood,Subjunctive,MPCT,C,[–F/+F],36,0.15001283600930806,NA,-0.7792172272091331,-0.8790956074563991,-0.778402722516069,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,6,6,1,querer,1263949,NA,NA,Irregular,Canonical,dejar,696519,Mood,Subjunctive,MPCT,B,[+F/–F],36,0.15001283600930806,NA,-0.7792172272091331,1.5261119318919656,0.9835736131832781,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,16,8,1,desear,148807,NA,NA,Regular,Canonical,bailar,29935,Mood,Subjunctive,MPCT,D,[–F/–F],36,0.15001283600930806,NA,-0.7792172272091331,-0.7551595778947737,-0.9022880808826884,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,2,11,1,pedir,432187,NA,NA,Irregular,Canonical,dejar,696519,Mood,Subjunctive,MPCT,A,[+F/+F],36,0.15001283600930806,NA,-0.7792172272091331,-0.17544262665146468,0.9835736131832781,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,12,13,1,ordenar,65158,NA,NA,Regular,Canonical,atar,15876,Mood,Subjunctive,MPCT,C,[–F/+F],36,0.15001283600930806,NA,-0.7792172272091331,-0.9262822515292983,-0.9420630073088754,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,7,16,1,esperar,1409514,NA,NA,Regular,Canonical,atar,15876,Mood,Subjunctive,MPCT,B,[+F/–F],36,0.15001283600930806,NA,-0.7792172272091331,1.8238975836942533,-0.9420630073088754,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,17,18,1,conseguir,129144,NA,NA,Irregular,Canonical,robar,28182,Mood,Subjunctive,MPCT,D,[–F/–F],36,0.15001283600930806,NA,-0.7792172272091331,-0.795384626988913,-0.9072475691837841,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,18,23,1,sugerir,88224,NA,NA,Irregular,Canonical,atar,15876,Mood,Subjunctive,MPCT,D,[–F/–F],36,0.15001283600930806,NA,-0.7792172272091331,-0.8790956074563991,-0.9420630073088754,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,8,25,1,permitir,935997,NA,NA,Irregular,Canonical,quedar,947469,Mood,Subjunctive,MPCT,B,[+F/–F],36,0.15001283600930806,NA,-0.7792172272091331,0.8552130202039646,1.6935471380891478,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,13,28,1,valorar,113028,NA,NA,Regular,Canonical,bailar,29935,Mood,Subjunctive,MPCT,C,[–F/+F],36,0.15001283600930806,NA,-0.7792172272091331,-0.8283534970088057,-0.9022880808826884,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,3,30,1,necesitar,593469,NA,NA,Regular,Canonical,tratar,590952,Mood,Subjunctive,MPCT,A,[+F/+F],36,0.15001283600930806,NA,-0.7792172272091331,0.15449565173947108,0.6849094366391938,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,17,33,1,conseguir,129144,NA,NA,Irregular,Canonical,robar,28182,Mood,Subjunctive,MPCT,D,[–F/–F],36,0.15001283600930806,NA,-0.7792172272091331,-0.795384626988913,-0.9072475691837841,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,7,35,1,esperar,1409514,NA,NA,Regular,Canonical,atar,15876,Mood,Subjunctive,MPCT,B,[+F/–F],36,0.15001283600930806,NA,-0.7792172272091331,1.8238975836942533,-0.9420630073088754,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,12,38,1,ordenar,65158,NA,NA,Regular,Canonical,atar,15876,Mood,Subjunctive,MPCT,C,[–F/+F],36,0.15001283600930806,NA,-0.7792172272091331,-0.9262822515292983,-0.9420630073088754,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,2,40,1,pedir,432187,NA,NA,Irregular,Canonical,dejar,696519,Mood,Subjunctive,MPCT,A,[+F/+F],36,0.15001283600930806,NA,-0.7792172272091331,-0.17544262665146468,0.9835736131832781,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,16,43,1,desear,148807,NA,NA,Regular,Canonical,bailar,29935,Mood,Subjunctive,MPCT,D,[–F/–F],36,0.15001283600930806,NA,-0.7792172272091331,-0.7551595778947737,-0.9022880808826884,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,6,45,1,querer,1263949,NA,NA,Irregular,Canonical,dejar,696519,Mood,Subjunctive,MPCT,B,[+F/–F],36,0.15001283600930806,NA,-0.7792172272091331,1.5261119318919656,0.9835736131832781,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,11,48,1,sugerir,88224,NA,NA,Irregular,Canonical,prestar,73724,Mood,Subjunctive,MPCT,C,[–F/+F],36,0.15001283600930806,NA,-0.7792172272091331,-0.8790956074563991,-0.778402722516069,NA,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,1,50,1,permitir,935997,NA,NA,Irregular,Canonical,tomar,506707,Mood,Subjunctive,MPCT,A,[+F/+F],36,0.15001283600930806,NA,-0.7792172272091331,0.8552130202039646,0.4465682547077533,NA,-0.848870374998098
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,1,1,1,permitir,935997,NA,NA,Irregular,Canonical,tomar,506707,Mood,Subjunctive,MPCT,A,[+F/+F],22,-1.2869522247114338,NA,0.4870107670057054,0.8552130202039646,0.4465682547077533,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,11,3,1,sugerir,88224,NA,NA,Irregular,Canonical,prestar,73724,Mood,Subjunctive,MPCT,C,[–F/+F],22,-1.2869522247114338,NA,0.4870107670057054,-0.8790956074563991,-0.778402722516069,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,6,6,1,querer,1263949,NA,NA,Irregular,Canonical,dejar,696519,Mood,Subjunctive,MPCT,B,[+F/–F],22,-1.2869522247114338,NA,0.4870107670057054,1.5261119318919656,0.9835736131832781,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,16,8,1,desear,148807,NA,NA,Regular,Canonical,bailar,29935,Mood,Subjunctive,MPCT,D,[–F/–F],22,-1.2869522247114338,NA,0.4870107670057054,-0.7551595778947737,-0.9022880808826884,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,2,11,1,pedir,432187,NA,NA,Irregular,Canonical,dejar,696519,Mood,Subjunctive,MPCT,A,[+F/+F],22,-1.2869522247114338,NA,0.4870107670057054,-0.17544262665146468,0.9835736131832781,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,12,13,1,ordenar,65158,NA,NA,Regular,Canonical,atar,15876,Mood,Subjunctive,MPCT,C,[–F/+F],22,-1.2869522247114338,NA,0.4870107670057054,-0.9262822515292983,-0.9420630073088754,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,7,16,1,esperar,1409514,NA,NA,Regular,Canonical,atar,15876,Mood,Subjunctive,MPCT,B,[+F/–F],22,-1.2869522247114338,NA,0.4870107670057054,1.8238975836942533,-0.9420630073088754,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,17,18,1,conseguir,129144,NA,NA,Irregular,Canonical,robar,28182,Mood,Subjunctive,MPCT,D,[–F/–F],22,-1.2869522247114338,NA,0.4870107670057054,-0.795384626988913,-0.9072475691837841,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,3,21,1,necesitar,593469,NA,NA,Regular,Canonical,tratar,590952,Mood,Subjunctive,MPCT,A,[+F/+F],22,-1.2869522247114338,NA,0.4870107670057054,0.15449565173947108,0.6849094366391938,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,13,23,1,valorar,113028,NA,NA,Regular,Canonical,bailar,29935,Mood,Subjunctive,MPCT,C,[–F/+F],22,-1.2869522247114338,NA,0.4870107670057054,-0.8283534970088057,-0.9022880808826884,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,8,26,1,permitir,935997,NA,NA,Irregular,Canonical,quedar,947469,Mood,Subjunctive,MPCT,B,[+F/–F],22,-1.2869522247114338,NA,0.4870107670057054,0.8552130202039646,1.6935471380891478,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,18,28,1,sugerir,88224,NA,NA,Irregular,Canonical,atar,15876,Mood,Subjunctive,MPCT,D,[–F/–F],22,-1.2869522247114338,NA,0.4870107670057054,-0.8790956074563991,-0.9420630073088754,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,4,31,1,querer,1263949,NA,NA,Irregular,Canonical,quedar,947469,Mood,Subjunctive,MPCT,A,[+F/+F],22,-1.2869522247114338,NA,0.4870107670057054,1.5261119318919656,1.6935471380891478,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,14,33,1,conseguir,129144,NA,NA,Irregular,Canonical,viajar,78141,Mood,Subjunctive,MPCT,C,[–F/+F],22,-1.2869522247114338,NA,0.4870107670057054,-0.795384626988913,-0.7659063963175863,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,9,36,1,necesitar,593469,NA,NA,Regular,Canonical,enviar,766523,Mood,Subjunctive,MPCT,B,[+F/–F],22,-1.2869522247114338,NA,0.4870107670057054,0.15449565173947108,1.1816249645979444,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,19,38,1,ordenar,65158,NA,NA,Regular,Canonical,prestar,73724,Mood,Subjunctive,MPCT,D,[–F/–F],22,-1.2869522247114338,NA,0.4870107670057054,-0.9262822515292983,-0.778402722516069,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,5,41,1,esperar,1409514,NA,NA,Regular,Canonical,enviar,766523,Mood,Subjunctive,MPCT,A,[+F/+F],22,-1.2869522247114338,NA,0.4870107670057054,1.8238975836942533,1.1816249645979444,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,15,43,1,desear,148807,NA,NA,Regular,Canonical,robar,28182,Mood,Subjunctive,MPCT,C,[–F/+F],22,-1.2869522247114338,NA,0.4870107670057054,-0.7551595778947737,-0.9072475691837841,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,10,46,1,pedir,432187,NA,NA,Irregular,Canonical,tratar,590952,Mood,Subjunctive,MPCT,B,[+F/–F],22,-1.2869522247114338,NA,0.4870107670057054,-0.17544262665146468,0.6849094366391938,NA,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,20,48,1,valorar,113028,NA,NA,Regular,Canonical,viajar,78141,Mood,Subjunctive,MPCT,D,[–F/–F],22,-1.2869522247114338,NA,0.4870107670057054,-0.8283534970088057,-0.7659063963175863,NA,-1.2293984741351764
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,20,3,1,valorar,113028,NA,NA,Regular,Canonical,viajar,78141,Mood,Subjunctive,MPCT,D,[–F/–F],26,-0.8763907787912218,NA,-0.14610323010171386,-0.8283534970088057,-0.7659063963175863,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,10,5,1,pedir,432187,NA,NA,Irregular,Canonical,tratar,590952,Mood,Subjunctive,MPCT,B,[+F/–F],26,-0.8763907787912218,NA,-0.14610323010171386,-0.17544262665146468,0.6849094366391938,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,15,8,1,desear,148807,NA,NA,Regular,Canonical,robar,28182,Mood,Subjunctive,MPCT,C,[–F/+F],26,-0.8763907787912218,NA,-0.14610323010171386,-0.7551595778947737,-0.9072475691837841,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,5,10,1,esperar,1409514,NA,NA,Regular,Canonical,enviar,766523,Mood,Subjunctive,MPCT,A,[+F/+F],26,-0.8763907787912218,NA,-0.14610323010171386,1.8238975836942533,1.1816249645979444,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,19,13,1,ordenar,65158,NA,NA,Regular,Canonical,prestar,73724,Mood,Subjunctive,MPCT,D,[–F/–F],26,-0.8763907787912218,NA,-0.14610323010171386,-0.9262822515292983,-0.778402722516069,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,9,15,1,necesitar,593469,NA,NA,Regular,Canonical,enviar,766523,Mood,Subjunctive,MPCT,B,[+F/–F],26,-0.8763907787912218,NA,-0.14610323010171386,0.15449565173947108,1.1816249645979444,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,14,18,1,conseguir,129144,NA,NA,Irregular,Canonical,viajar,78141,Mood,Subjunctive,MPCT,C,[–F/+F],26,-0.8763907787912218,NA,-0.14610323010171386,-0.795384626988913,-0.7659063963175863,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,4,20,1,querer,1263949,NA,NA,Irregular,Canonical,quedar,947469,Mood,Subjunctive,MPCT,A,[+F/+F],26,-0.8763907787912218,NA,-0.14610323010171386,1.5261119318919656,1.6935471380891478,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,3,21,1,necesitar,593469,NA,NA,Regular,Canonical,tratar,590952,Mood,Subjunctive,MPCT,A,[+F/+F],26,-0.8763907787912218,NA,-0.14610323010171386,0.15449565173947108,0.6849094366391938,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,13,23,1,valorar,113028,NA,NA,Regular,Canonical,bailar,29935,Mood,Subjunctive,MPCT,C,[–F/+F],26,-0.8763907787912218,NA,-0.14610323010171386,-0.8283534970088057,-0.9022880808826884,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,8,26,1,permitir,935997,NA,NA,Irregular,Canonical,quedar,947469,Mood,Subjunctive,MPCT,B,[+F/–F],26,-0.8763907787912218,NA,-0.14610323010171386,0.8552130202039646,1.6935471380891478,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,18,28,1,sugerir,88224,NA,NA,Irregular,Canonical,atar,15876,Mood,Subjunctive,MPCT,D,[–F/–F],26,-0.8763907787912218,NA,-0.14610323010171386,-0.8790956074563991,-0.9420630073088754,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,4,31,1,querer,1263949,NA,NA,Irregular,Canonical,quedar,947469,Mood,Subjunctive,MPCT,A,[+F/+F],26,-0.8763907787912218,NA,-0.14610323010171386,1.5261119318919656,1.6935471380891478,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,14,33,1,conseguir,129144,NA,NA,Irregular,Canonical,viajar,78141,Mood,Subjunctive,MPCT,C,[–F/+F],26,-0.8763907787912218,NA,-0.14610323010171386,-0.795384626988913,-0.7659063963175863,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,9,36,1,necesitar,593469,NA,NA,Regular,Canonical,enviar,766523,Mood,Subjunctive,MPCT,B,[+F/–F],26,-0.8763907787912218,NA,-0.14610323010171386,0.15449565173947108,1.1816249645979444,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,19,38,1,ordenar,65158,NA,NA,Regular,Canonical,prestar,73724,Mood,Subjunctive,MPCT,D,[–F/–F],26,-0.8763907787912218,NA,-0.14610323010171386,-0.9262822515292983,-0.778402722516069,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,5,41,1,esperar,1409514,NA,NA,Regular,Canonical,enviar,766523,Mood,Subjunctive,MPCT,A,[+F/+F],26,-0.8763907787912218,NA,-0.14610323010171386,1.8238975836942533,1.1816249645979444,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,15,43,1,desear,148807,NA,NA,Regular,Canonical,robar,28182,Mood,Subjunctive,MPCT,C,[–F/+F],26,-0.8763907787912218,NA,-0.14610323010171386,-0.7551595778947737,-0.9072475691837841,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,10,46,1,pedir,432187,NA,NA,Irregular,Canonical,tratar,590952,Mood,Subjunctive,MPCT,B,[+F/–F],26,-0.8763907787912218,NA,-0.14610323010171386,-0.17544262665146468,0.6849094366391938,NA,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,20,48,1,valorar,113028,NA,NA,Regular,Canonical,viajar,78141,Mood,Subjunctive,MPCT,D,[–F/–F],26,-0.8763907787912218,NA,-0.14610323010171386,-0.8283534970088057,-0.7659063963175863,NA,-0.2780782262924804
SBC09,61,Female,Comparison,Comparison,09,48,0,16,21,40,10,47,14,14,A,20,3,1,valorar,113028,NA,NA,Regular,Canonical,viajar,78141,Mood,Subjunctive,MPCT,D,[–F/–F],28,-0.6711100558311159,NA,-0.14610323010171386,-0.8283534970088057,-0.7659063963175863,NA,0.0073178480603284055
SBC09,61,Female,Comparison,Comparison,09,48,0,16,21,40,10,47,14,14,A,10,5,1,pedir,432187,NA,NA,Irregular,Canonical,tratar,590952,Mood,Subjunctive,MPCT,B,[+F/–F],28,-0.6711100558311159,NA,-0.14610323010171386,-0.17544262665146468,0.6849094366391938,NA,0.0073178480603284055
SBC09,61,Female,Comparison,Comparison,09,48,0,16,21,40,10,47,14,14,A,15,8,1,desear,148807,NA,NA,Regular,Canonical,robar,28182,Mood,Subjunctive,MPCT,C,[–F/+F],28,-0.6711100558311159,NA,-0.14610323010171386,-0.7551595778947737,-0.9072475691837841,NA,0.0073178480603284055
SBC09,61,Female,Comparison,Comparison,09,48,0,16,21,40,10,47,14,14,A,5,10,1,esperar,1409514,NA,NA,Regular,Canonical,enviar,766523,Mood,Subjunctive,MPCT,A,[+F/+F],28,-0.6711100558311159,NA,-0.14610323010171386,1.8238975836942533,1.1816249645979444,NA,0.0073178480603284055
SBC09,61,Female,Comparison,Comparison,09,48,0,16,21,40,10,47,14,14,A,19,13,1,ordenar,65158,NA,NA,Regular,Canonical,prestar,73724,Mood,Subjunctive,MPCT,D,[–F/–F],28,-0.6711100558311159,NA,-0.14610323010171386,-0.9262822515292983,-0.778402722516069,NA,0.0073178480603284055
SBC09,61,Female,Comparison,Comparison,09,48,0,16,21,40,10,47,14,14,A,9,15,1,necesitar,593469,NA,NA,Regular,Canonical,enviar,766523,Mood,Subjunctive,MPCT,B,[+F/–F],28,-0.6711100558311159,NA,-0.14610323010171386,0.15449565173947108,1.1816249645979444,NA,0.0073178480603284055
SBC09,61,Female,Comparison,Comparison,09,48,0,16,21,40,10,47,14,14,A,14,18,1,conseguir,129144,NA,NA,Irregular,Canonical,viajar,78141,Mood,Subjunctive,MPCT,C,[–F/+F],28,-0.6711100558311159,NA,-0.14610323010171386,-0.795384626988913,-0.7659063963175863,NA,0.0073178480603284055
SBC09,61,Female,Comparison,Comparison,09,48,0,16,21,40,10,47,14,14,A,4,20,1,querer,1263949,NA,NA,Irregular,Canonical,quedar,947469,Mood,Subjunctive,MPCT,A,[+F/+F],28,-0.6711100558311159,NA,-0.14610323010171386,1.5261119318919656,1.6935471380891478,NA,0.0073178480603284055
SBC09,61,Female,Comparison,Comparison,09,48,0,16,21,40,10,47,14,14,A,18,23,1,sugerir,88224,NA,NA,Irregular,Canonical,atar,15876,Mood,Subjunctive,MPCT,D,[–F/–F],28,-0.6711100558311159,NA,-0.14610323010171386,-0.8790956074563991,-0.9420630073088754,NA,0.0073178480603284055
SBC09,61,Female,Comparison,Comparison,09,48,0,16,21,40,10,47,14,14,A,8,25,1,permitir,935997,NA,NA,Irregular,Canonical,quedar,947469,Mood,Subjunctive,MPCT,B,[+F/–F],28,-0.6711100558311159,NA,-0.14610323010171386,0.8552130202039646,1.6935471380891478,NA,0.0073178480603284055
SBC09,61,Female,Comparison,Comparison,09,48,0,16,21,40,10,47,14,14,A,13,28,1,valorar,113028,NA,NA,Regular,Canonical,bailar,29935,Mood,Subjunctive,MPCT,C,[–F/+F],28,-0.6711100558311159,NA,-0.14610323010171386,-0.8283534970088057,-0.9022880808826884,NA,0.0073178480603284055
